,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
12091,26/02/2020,26,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12092,25/02/2020,25,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12093,24/02/2020,24,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12094,23/02/2020,23,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12095,22/02/2020,22,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12096,21/02/2020,21,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12097,20/02/2020,20,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12098,19/02/2020,19,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12099,18/02/2020,18,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12100,17/02/2020,17,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12101,16/02/2020,16,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12102,15/02/2020,15,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12103,14/02/2020,14,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12104,13/02/2020,13,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12105,12/02/2020,12,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12106,11/02/2020,11,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12107,10/02/2020,10,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12108,09/02/2020,9,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12109,08/02/2020,8,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12110,07/02/2020,7,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12111,06/02/2020,6,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12112,05/02/2020,5,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12113,04/02/2020,4,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12114,03/02/2020,3,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12115,02/02/2020,2,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12116,01/02/2020,1,2,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12117,31/01/2020,31,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12118,30/01/2020,30,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12119,29/01/2020,29,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12120,28/01/2020,28,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12121,27/01/2020,27,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12122,26/01/2020,26,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12123,25/01/2020,25,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12124,24/01/2020,24,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12125,23/01/2020,23,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12126,22/01/2020,22,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12127,21/01/2020,21,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12128,20/01/2020,20,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12129,19/01/2020,19,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12130,18/01/2020,18,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12131,17/01/2020,17,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12132,16/01/2020,16,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12133,15/01/2020,15,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12134,14/01/2020,14,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12135,13/01/2020,13,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12136,12/01/2020,12,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12137,11/01/2020,11,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12138,10/01/2020,10,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12139,09/01/2020,9,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12140,08/01/2020,8,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12141,07/01/2020,7,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12142,06/01/2020,6,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12143,05/01/2020,5,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12144,04/01/2020,4,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12145,03/01/2020,3,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12146,02/01/2020,2,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12147,01/01/2020,1,1,2020,0,0,Ireland,IE,IRL,4904240.0,Europe
12148,31/12/2019,31,12,2019,0,0,Ireland,IE,IRL,4904240.0,Europe
12149,27/06/2020,27,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12150,26/06/2020,26,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12151,25/06/2020,25,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12152,24/06/2020,24,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12153,23/06/2020,23,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12154,22/06/2020,22,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12155,21/06/2020,21,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12156,20/06/2020,20,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12157,19/06/2020,19,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12158,18/06/2020,18,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12159,17/06/2020,17,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12160,16/06/2020,16,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12161,15/06/2020,15,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12162,14/06/2020,14,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12163,13/06/2020,13,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12164,12/06/2020,12,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12165,11/06/2020,11,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12166,10/06/2020,10,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12167,09/06/2020,9,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12168,08/06/2020,8,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12169,07/06/2020,7,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12170,06/06/2020,6,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12171,05/06/2020,5,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12172,04/06/2020,4,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12173,03/06/2020,3,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12174,02/06/2020,2,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12175,01/06/2020,1,6,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12176,31/05/2020,31,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12177,30/05/2020,30,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12178,29/05/2020,29,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12179,28/05/2020,28,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12180,27/05/2020,27,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12181,26/05/2020,26,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12182,25/05/2020,25,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12183,24/05/2020,24,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12184,23/05/2020,23,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12185,22/05/2020,22,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12186,21/05/2020,21,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12187,20/05/2020,20,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12188,19/05/2020,19,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12189,18/05/2020,18,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12190,17/05/2020,17,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12191,16/05/2020,16,5,2020,2,1,Isle_of_Man,IM,IMN,84589.0,Europe
12192,15/05/2020,15,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12193,14/05/2020,14,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12194,13/05/2020,13,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12195,12/05/2020,12,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12196,11/05/2020,11,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12197,10/05/2020,10,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12198,09/05/2020,9,5,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12199,08/05/2020,8,5,2020,2,0,Isle_of_Man,IM,IMN,84589.0,Europe
12200,07/05/2020,7,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12201,06/05/2020,6,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12202,05/05/2020,5,5,2020,4,1,Isle_of_Man,IM,IMN,84589.0,Europe
12203,04/05/2020,4,5,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12204,03/05/2020,3,5,2020,4,0,Isle_of_Man,IM,IMN,84589.0,Europe
12205,02/05/2020,2,5,2020,1,1,Isle_of_Man,IM,IMN,84589.0,Europe
12206,01/05/2020,1,5,2020,2,0,Isle_of_Man,IM,IMN,84589.0,Europe
12207,30/04/2020,30,4,2020,4,0,Isle_of_Man,IM,IMN,84589.0,Europe
12208,29/04/2020,29,4,2020,1,3,Isle_of_Man,IM,IMN,84589.0,Europe
12209,28/04/2020,28,4,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12210,27/04/2020,27,4,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12211,26/04/2020,26,4,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12212,25/04/2020,25,4,2020,1,2,Isle_of_Man,IM,IMN,84589.0,Europe
12213,24/04/2020,24,4,2020,0,1,Isle_of_Man,IM,IMN,84589.0,Europe
12214,23/04/2020,23,4,2020,0,5,Isle_of_Man,IM,IMN,84589.0,Europe
12215,22/04/2020,22,4,2020,7,1,Isle_of_Man,IM,IMN,84589.0,Europe
12216,21/04/2020,21,4,2020,2,3,Isle_of_Man,IM,IMN,84589.0,Europe
12217,20/04/2020,20,4,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12218,19/04/2020,19,4,2020,8,2,Isle_of_Man,IM,IMN,84589.0,Europe
12219,18/04/2020,18,4,2020,5,0,Isle_of_Man,IM,IMN,84589.0,Europe
12220,17/04/2020,17,4,2020,30,2,Isle_of_Man,IM,IMN,84589.0,Europe
12221,16/04/2020,16,4,2020,12,0,Isle_of_Man,IM,IMN,84589.0,Europe
12222,15/04/2020,15,4,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12223,14/04/2020,14,4,2020,14,0,Isle_of_Man,IM,IMN,84589.0,Europe
12224,13/04/2020,13,4,2020,2,1,Isle_of_Man,IM,IMN,84589.0,Europe
12225,12/04/2020,12,4,2020,25,0,Isle_of_Man,IM,IMN,84589.0,Europe
12226,11/04/2020,11,4,2020,11,0,Isle_of_Man,IM,IMN,84589.0,Europe
12227,10/04/2020,10,4,2020,32,0,Isle_of_Man,IM,IMN,84589.0,Europe
12228,09/04/2020,9,4,2020,8,0,Isle_of_Man,IM,IMN,84589.0,Europe
12229,08/04/2020,8,4,2020,11,0,Isle_of_Man,IM,IMN,84589.0,Europe
12230,07/04/2020,7,4,2020,12,0,Isle_of_Man,IM,IMN,84589.0,Europe
12231,06/04/2020,6,4,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12232,05/04/2020,5,4,2020,12,0,Isle_of_Man,IM,IMN,84589.0,Europe
12233,04/04/2020,4,4,2020,43,0,Isle_of_Man,IM,IMN,84589.0,Europe
12234,03/04/2020,3,4,2020,6,1,Isle_of_Man,IM,IMN,84589.0,Europe
12235,02/04/2020,2,4,2020,13,0,Isle_of_Man,IM,IMN,84589.0,Europe
12236,01/04/2020,1,4,2020,10,0,Isle_of_Man,IM,IMN,84589.0,Europe
12237,31/03/2020,31,3,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12238,30/03/2020,30,3,2020,10,0,Isle_of_Man,IM,IMN,84589.0,Europe
12239,29/03/2020,29,3,2020,3,0,Isle_of_Man,IM,IMN,84589.0,Europe
12240,28/03/2020,28,3,2020,3,0,Isle_of_Man,IM,IMN,84589.0,Europe
12241,27/03/2020,27,3,2020,3,0,Isle_of_Man,IM,IMN,84589.0,Europe
12242,26/03/2020,26,3,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12243,25/03/2020,25,3,2020,10,0,Isle_of_Man,IM,IMN,84589.0,Europe
12244,24/03/2020,24,3,2020,11,0,Isle_of_Man,IM,IMN,84589.0,Europe
12245,23/03/2020,23,3,2020,0,0,Isle_of_Man,IM,IMN,84589.0,Europe
12246,22/03/2020,22,3,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12247,21/03/2020,21,3,2020,1,0,Isle_of_Man,IM,IMN,84589.0,Europe
12248,27/06/2020,27,6,2020,400,5,Israel,IL,ISR,8519373.0,Asia
12249,26/06/2020,26,6,2020,356,1,Israel,IL,ISR,8519373.0,Asia
12250,25/06/2020,25,6,2020,532,0,Israel,IL,ISR,8519373.0,Asia
12251,24/06/2020,24,6,2020,430,1,Israel,IL,ISR,8519373.0,Asia
12252,23/06/2020,23,6,2020,304,1,Israel,IL,ISR,8519373.0,Asia
12253,22/06/2020,22,6,2020,145,1,Israel,IL,ISR,8519373.0,Asia
12254,21/06/2020,21,6,2020,294,1,Israel,IL,ISR,8519373.0,Asia
12255,20/06/2020,20,6,2020,303,1,Israel,IL,ISR,8519373.0,Asia
12256,19/06/2020,19,6,2020,142,0,Israel,IL,ISR,8519373.0,Asia
12257,18/06/2020,18,6,2020,257,0,Israel,IL,ISR,8519373.0,Asia
12258,17/06/2020,17,6,2020,299,1,Israel,IL,ISR,8519373.0,Asia
12259,16/06/2020,16,6,2020,217,0,Israel,IL,ISR,8519373.0,Asia
12260,15/06/2020,15,6,2020,113,2,Israel,IL,ISR,8519373.0,Asia
12261,14/06/2020,14,6,2020,132,0,Israel,IL,ISR,8519373.0,Asia
12262,13/06/2020,13,6,2020,175,0,Israel,IL,ISR,8519373.0,Asia
12263,12/06/2020,12,6,2020,346,1,Israel,IL,ISR,8519373.0,Asia
12264,11/06/2020,11,6,2020,87,0,Israel,IL,ISR,8519373.0,Asia
12265,10/06/2020,10,6,2020,179,1,Israel,IL,ISR,8519373.0,Asia
12266,09/06/2020,9,6,2020,174,0,Israel,IL,ISR,8519373.0,Asia
12267,08/06/2020,8,6,2020,132,1,Israel,IL,ISR,8519373.0,Asia
12268,07/06/2020,7,6,2020,77,5,Israel,IL,ISR,8519373.0,Asia
12269,06/06/2020,6,6,2020,144,1,Israel,IL,ISR,8519373.0,Asia
12270,05/06/2020,5,6,2020,133,0,Israel,IL,ISR,8519373.0,Asia
12271,04/06/2020,4,6,2020,87,1,Israel,IL,ISR,8519373.0,Asia
12272,03/06/2020,3,6,2020,123,3,Israel,IL,ISR,8519373.0,Asia
12273,02/06/2020,2,6,2020,148,2,Israel,IL,ISR,8519373.0,Asia
12274,01/06/2020,1,6,2020,59,1,Israel,IL,ISR,8519373.0,Asia
12275,31/05/2020,31,5,2020,25,0,Israel,IL,ISR,8519373.0,Asia
12276,30/05/2020,30,5,2020,115,0,Israel,IL,ISR,8519373.0,Asia
12277,29/05/2020,29,5,2020,79,3,Israel,IL,ISR,8519373.0,Asia
12278,28/05/2020,28,5,2020,36,0,Israel,IL,ISR,8519373.0,Asia
12279,27/05/2020,27,5,2020,23,0,Israel,IL,ISR,8519373.0,Asia
12280,26/05/2020,26,5,2020,14,1,Israel,IL,ISR,8519373.0,Asia
12281,25/05/2020,25,5,2020,30,1,Israel,IL,ISR,8519373.0,Asia
12282,24/05/2020,24,5,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12283,23/05/2020,23,5,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12284,22/05/2020,22,5,2020,20,0,Israel,IL,ISR,8519373.0,Asia
12285,21/05/2020,21,5,2020,20,2,Israel,IL,ISR,8519373.0,Asia
12286,20/05/2020,20,5,2020,29,5,Israel,IL,ISR,8519373.0,Asia
12287,19/05/2020,19,5,2020,4,0,Israel,IL,ISR,8519373.0,Asia
12288,18/05/2020,18,5,2020,9,4,Israel,IL,ISR,8519373.0,Asia
12289,17/05/2020,17,5,2020,19,2,Israel,IL,ISR,8519373.0,Asia
12290,16/05/2020,16,5,2020,10,1,Israel,IL,ISR,8519373.0,Asia
12291,15/05/2020,15,5,2020,31,1,Israel,IL,ISR,8519373.0,Asia
12292,14/05/2020,14,5,2020,19,4,Israel,IL,ISR,8519373.0,Asia
12293,13/05/2020,13,5,2020,23,2,Israel,IL,ISR,8519373.0,Asia
12294,12/05/2020,12,5,2020,29,6,Israel,IL,ISR,8519373.0,Asia
12295,11/05/2020,11,5,2020,23,5,Israel,IL,ISR,8519373.0,Asia
12296,10/05/2020,10,5,2020,18,2,Israel,IL,ISR,8519373.0,Asia
12297,09/05/2020,9,5,2020,55,5,Israel,IL,ISR,8519373.0,Asia
12298,08/05/2020,8,5,2020,71,1,Israel,IL,ISR,8519373.0,Asia
12299,07/05/2020,7,5,2020,21,1,Israel,IL,ISR,8519373.0,Asia
12300,06/05/2020,6,5,2020,43,3,Israel,IL,ISR,8519373.0,Asia
12301,05/05/2020,5,5,2020,38,3,Israel,IL,ISR,8519373.0,Asia
12302,04/05/2020,4,5,2020,23,3,Israel,IL,ISR,8519373.0,Asia
12303,03/05/2020,3,5,2020,84,4,Israel,IL,ISR,8519373.0,Asia
12304,02/05/2020,2,5,2020,155,3,Israel,IL,ISR,8519373.0,Asia
12305,01/05/2020,1,5,2020,112,7,Israel,IL,ISR,8519373.0,Asia
12306,30/04/2020,30,4,2020,245,7,Israel,IL,ISR,8519373.0,Asia
12307,29/04/2020,29,4,2020,123,6,Israel,IL,ISR,8519373.0,Asia
12308,28/04/2020,28,4,2020,68,3,Israel,IL,ISR,8519373.0,Asia
12309,27/04/2020,27,4,2020,100,0,Israel,IL,ISR,8519373.0,Asia
12310,26/04/2020,26,4,2020,240,5,Israel,IL,ISR,8519373.0,Asia
12311,25/04/2020,25,4,2020,176,1,Israel,IL,ISR,8519373.0,Asia
12312,24/04/2020,24,4,2020,290,2,Israel,IL,ISR,8519373.0,Asia
12313,23/04/2020,23,4,2020,650,7,Israel,IL,ISR,8519373.0,Asia
12314,22/04/2020,22,4,2020,229,7,Israel,IL,ISR,8519373.0,Asia
12315,21/04/2020,21,4,2020,222,5,Israel,IL,ISR,8519373.0,Asia
12316,20/04/2020,20,4,2020,226,8,Israel,IL,ISR,8519373.0,Asia
12317,19/04/2020,19,4,2020,283,13,Israel,IL,ISR,8519373.0,Asia
12318,18/04/2020,18,4,2020,224,9,Israel,IL,ISR,8519373.0,Asia
12319,17/04/2020,17,4,2020,257,12,Israel,IL,ISR,8519373.0,Asia
12320,16/04/2020,16,4,2020,455,7,Israel,IL,ISR,8519373.0,Asia
12321,15/04/2020,15,4,2020,460,7,Israel,IL,ISR,8519373.0,Asia
12322,14/04/2020,14,4,2020,441,13,Israel,IL,ISR,8519373.0,Asia
12323,13/04/2020,13,4,2020,402,2,Israel,IL,ISR,8519373.0,Asia
12324,12/04/2020,12,4,2020,335,6,Israel,IL,ISR,8519373.0,Asia
12325,11/04/2020,11,4,2020,440,9,Israel,IL,ISR,8519373.0,Asia
12326,10/04/2020,10,4,2020,564,15,Israel,IL,ISR,8519373.0,Asia
12327,09/04/2020,9,4,2020,156,6,Israel,IL,ISR,8519373.0,Asia
12328,08/04/2020,8,4,2020,344,8,Israel,IL,ISR,8519373.0,Asia
12329,07/04/2020,7,4,2020,474,8,Israel,IL,ISR,8519373.0,Asia
12330,06/04/2020,6,4,2020,412,3,Israel,IL,ISR,8519373.0,Asia
12331,05/04/2020,5,4,2020,590,7,Israel,IL,ISR,8519373.0,Asia
12332,04/04/2020,4,4,2020,1176,5,Israel,IL,ISR,8519373.0,Asia
12333,03/04/2020,3,4,2020,661,13,Israel,IL,ISR,8519373.0,Asia
12334,02/04/2020,2,4,2020,675,1,Israel,IL,ISR,8519373.0,Asia
12335,01/04/2020,1,4,2020,443,3,Israel,IL,ISR,8519373.0,Asia
12336,31/03/2020,31,3,2020,226,2,Israel,IL,ISR,8519373.0,Asia
12337,30/03/2020,30,3,2020,628,3,Israel,IL,ISR,8519373.0,Asia
12338,29/03/2020,29,3,2020,584,2,Israel,IL,ISR,8519373.0,Asia
12339,28/03/2020,28,3,2020,369,2,Israel,IL,ISR,8519373.0,Asia
12340,27/03/2020,27,3,2020,297,3,Israel,IL,ISR,8519373.0,Asia
12341,26/03/2020,26,3,2020,439,2,Israel,IL,ISR,8519373.0,Asia
12342,25/03/2020,25,3,2020,488,2,Israel,IL,ISR,8519373.0,Asia
12343,24/03/2020,24,3,2020,371,0,Israel,IL,ISR,8519373.0,Asia
12344,23/03/2020,23,3,2020,188,0,Israel,IL,ISR,8519373.0,Asia
12345,22/03/2020,22,3,2020,171,0,Israel,IL,ISR,8519373.0,Asia
12346,21/03/2020,21,3,2020,35,1,Israel,IL,ISR,8519373.0,Asia
12347,20/03/2020,20,3,2020,244,0,Israel,IL,ISR,8519373.0,Asia
12348,19/03/2020,19,3,2020,6,0,Israel,IL,ISR,8519373.0,Asia
12349,18/03/2020,18,3,2020,167,0,Israel,IL,ISR,8519373.0,Asia
12350,17/03/2020,17,3,2020,10,0,Israel,IL,ISR,8519373.0,Asia
12351,16/03/2020,16,3,2020,72,0,Israel,IL,ISR,8519373.0,Asia
12352,15/03/2020,15,3,2020,62,0,Israel,IL,ISR,8519373.0,Asia
12353,14/03/2020,14,3,2020,20,0,Israel,IL,ISR,8519373.0,Asia
12354,13/03/2020,13,3,2020,14,0,Israel,IL,ISR,8519373.0,Asia
12355,12/03/2020,12,3,2020,12,0,Israel,IL,ISR,8519373.0,Asia
12356,11/03/2020,11,3,2020,31,0,Israel,IL,ISR,8519373.0,Asia
12357,09/03/2020,9,3,2020,14,0,Israel,IL,ISR,8519373.0,Asia
12358,08/03/2020,8,3,2020,6,0,Israel,IL,ISR,8519373.0,Asia
12359,07/03/2020,7,3,2020,2,0,Israel,IL,ISR,8519373.0,Asia
12360,06/03/2020,6,3,2020,2,0,Israel,IL,ISR,8519373.0,Asia
12361,05/03/2020,5,3,2020,5,0,Israel,IL,ISR,8519373.0,Asia
12362,02/03/2020,2,3,2020,3,0,Israel,IL,ISR,8519373.0,Asia
12363,01/03/2020,1,3,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12364,29/02/2020,29,2,2020,4,0,Israel,IL,ISR,8519373.0,Asia
12365,28/02/2020,28,2,2020,1,0,Israel,IL,ISR,8519373.0,Asia
12366,27/02/2020,27,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12367,26/02/2020,26,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12368,25/02/2020,25,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12369,24/02/2020,24,2,2020,1,0,Israel,IL,ISR,8519373.0,Asia
12370,23/02/2020,23,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12371,22/02/2020,22,2,2020,1,0,Israel,IL,ISR,8519373.0,Asia
12372,21/02/2020,21,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12373,20/02/2020,20,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12374,19/02/2020,19,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12375,18/02/2020,18,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12376,17/02/2020,17,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12377,16/02/2020,16,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12378,15/02/2020,15,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12379,14/02/2020,14,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12380,13/02/2020,13,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12381,12/02/2020,12,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12382,11/02/2020,11,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12383,10/02/2020,10,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12384,09/02/2020,9,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12385,08/02/2020,8,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12386,07/02/2020,7,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12387,06/02/2020,6,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12388,05/02/2020,5,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12389,04/02/2020,4,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12390,03/02/2020,3,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12391,02/02/2020,2,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12392,01/02/2020,1,2,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12393,31/01/2020,31,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12394,30/01/2020,30,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12395,29/01/2020,29,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12396,28/01/2020,28,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12397,27/01/2020,27,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12398,26/01/2020,26,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12399,25/01/2020,25,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12400,24/01/2020,24,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12401,23/01/2020,23,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12402,22/01/2020,22,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12403,21/01/2020,21,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12404,20/01/2020,20,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12405,19/01/2020,19,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12406,18/01/2020,18,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12407,17/01/2020,17,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12408,16/01/2020,16,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12409,15/01/2020,15,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12410,14/01/2020,14,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
12411,13/01/2020,13,1,2020,0,0,Israel,IL,ISR,8519373.0,Asia
